"index","short_name","name","position","team","bye_week","injury_text","injury_class","game_status","points","stat_2","stat_3","stat_4","stat_5","stat_6","stat_7","stat_8","stat_9","stat_10","stat_11","stat_12","stat_13"
"183","B. Jordan","B. Jordan","TE","HOU","10","IR","injury-status ir","Final W 37-21 vs JAX","68","999.0","-","-","-","32","-","342","3","-","-","-","-"
"184","K. Fairbairn","K. Fairbairn","K","HOU","10","","injury-status","Final W 37-21 vs JAX","68","540.8","-","-","-","-","-","-","-","-","-","-","-"
"185","Z. Gonzalez","Z. Gonzalez","K","CAR","13","","injury-status","Final W 19-14 vs NYJ","66","337.0","-","-","-","-","-","-","-","-","-","-","-"
"186","J. Jefferson","J. Jefferson","RB","DET","9","","injury-status","Final L 33-41 vs SF","66","999.0","74","335","3","11","-","89","-","-","-","-","-"
"187","F. Swain","F. Swain","WR","SEA","9","Ques","injury-status questionable","Final W 28-16 @ IND","65","999.0","11","65","-","24","-","282","3","-","-","-","-"
"188","M. White","M. White","QB","NYJ","6","","injury-status","Final L 14-19 @ CAR","65","257.0","6","14","-","-","-","-","-","91","130","932","8"
"189","M. Trubisky","M. Trubisky","QB","BUF","7","","injury-status","Final L 16-23 vs PIT","64","999.0","20","105","1","-","-","-","-","86","131","837","5"
"190","J. Reynolds","J. Reynolds","WR","DET","9","","injury-status","Final L 33-41 vs SF","64","999.0","1","6","-","24","-","333","3","-","-","-","-"
"191","C. Rogers","C. Rogers","WR","TEN","13","","injury-status","Final L 13-38 vs ARI","64","999.0","-","-","-","40","-","378","1","-","-","-","-"
"192","P. Walker","P. Walker","QB","CAR","13","","injury-status","Final W 19-14 vs NYJ","63","999.0","14","58","1","-","-","-","-","68","98","689","6"
"193","C. Moore","C. Moore","WR","HOU","10","","injury-status","Final W 37-21 vs JAX","63","999.0","1","5","-","26","-","316","3","-","-","-","-"
"194","J. Kelley","J. Kelley","RB","LAC","7","","injury-status","Final W 20-16 @ WAS","63","999.0","79","311","2","19","-","101","-","-","-","-","-"
"195","J. Johnson","J. Johnson","TE","NO","6","","injury-status","Final W 38-3 vs GB","62","673.5","-","-","-","28","-","303","3","-","-","-","-"
"196","D. Hilliard","D. Hilliard","RB","TEN","13","Ques","injury-status questionable","Final L 13-38 vs ARI","62","543.0","30","135","1","27","-","232","1","-","-","-","-"
"197","R. Burkhead","R. Burkhead","RB","HOU","10","","injury-status","Final W 37-21 vs JAX","61","530.5","45","185","1","24","-","188","1","-","-","-","-"
"198","D. Fitzpatrick","D. Fitzpatrick","WR","TEN","13","Ques","injury-status questionable","Final L 13-38 vs ARI","61","999.0","-","-","-","28","-","350","2","-","-","-","-"
"199","M. Ammendola","M. Ammendola","K, P - NYJ(6)","","","","injury-status","Final L 14-19 @ CAR","61","481.6","-","-","-","-","-","-","-","-","-","-","-"
"200","C. Herndon","C. Herndon","TE","MIN","7","","injury-status","Final L 24-27 @ CIN","61","999.0","-","-","-","32","-","329","2","-","-","-","-"
"201","J. Brissett","J. Brissett","QB","MIA","14","","injury-status","Final W 17-16 @ NE","60","999.0","15","59","1","-","-","-","-","59","95","582","6"
"202","C. Evans","C. Evans","RB","CIN","10","","injury-status","Final W 27-24 vs MIN","60","999.0","40","175","1","23","-","190","1","-","-","-","-"
"203","M. Breida","M. Breida","RB","BUF","7","","injury-status","Final L 16-23 vs PIT","60","999.0","66","279","1","22","-","150","-","-","-","-","-"
"204","C. Blewitt","C. Blewitt","K","CLE","13","","injury-status","Final L 29-33 @ KC","59","472.0","-","-","-","-","-","-","-","-","-","-","-"
"205","K. Granson","K. Granson","TE","IND","14","","injury-status","Final L 16-28 vs SEA","59","999.0","-","-","-","30","-","319","2","-","-","-","-"
"206","P. Brown","P. Brown","TE","HOU","10","","injury-status","Final W 37-21 vs JAX","58","436.0","-","-","-","31","-","309","2","-","-","-","-"
"207","D. Dallas","D. Dallas","RB","SEA","9","","injury-status","Final W 28-16 @ IND","58","999.0","36","153","1","22","-","200","1","-","-","-","-"
"208","G. Ward","G. Ward","WR","PHI","14","","injury-status","Final W 32-6 @ ATL","58","999.0","-","-","-","31","-","366","1","-","-","-","-"
"209","C. Conley","C. Conley","WR","HOU","10","","injury-status","Final W 37-21 vs JAX","58","999.0","-","-","-","31","-","366","1","-","-","-","-"
"210","B. Bolden","B. Bolden","RB","NE","14","","injury-status","Final L 16-17 vs MIA","58","544.0","20","73","1","28","-","225","1","-","-","-","-"
"211","T. Tremble","T. Tremble","TE","CAR","13","Ques","injury-status questionable","Final W 19-14 vs NYJ","57","999.0","10","47","1","19","-","246","2","-","-","-","-"
"212","D. Johnson","D. Johnson","RB","MIA","14","","injury-status","Final W 17-16 @ NE","57","999.0","41","175","1","21","-","168","1","-","-","-","-"
"213","T. Sweeney","T. Sweeney","TE","BUF","7","Out","injury-status out","Final L 16-23 vs PIT","57","999.0","-","-","-","27","-","312","2","-","-","-","-"
"214","A. McFarland","A. McFarland","RB","PIT","7","","injury-status","Final W 23-16 @ BUF","56","999.0","75","297","2","11","-","83","-","-","-","-","-"
"215","B. Bortles","B. Bortles","QB","NO","6","","injury-status","Final W 38-3 vs GB","54","561.0","16","88","1","-","-","-","-","60","100","680","4"
"216","T. Cohen","T. Cohen","RB","CHI","10","","injury-status","Final L 14-34 @ LAR","52","237.0","23","92","1","18","-","161","2","-","-","-","-"
"217","K. Rudolph","K. Rudolph","TE","NYG","10","","injury-status","Final L 13-27 vs DEN","52","999.0","-","-","-","24","-","283","2","-","-","-","-"
"218","T. Burton","T. Burton","TE","","","","injury-status","BYE","52","999.0","-","-","-","26","-","267","2","-","-","-","-"
"219","T. Fulgham","T. Fulgham","WR","DEN","11","","injury-status","Final W 27-13 @ NYG","51","999.0","-","-","-","22","-","283","2","-","-","-","-"
"220","P. Hart","P. Hart","WR","SEA","9","Ques","injury-status questionable","Final W 28-16 @ IND","51","606.7","-","-","-","28","-","313","1","-","-","-","-"
"221","J. Gordon","J. Gordon","WR","KC","12","","injury-status","Final W 33-29 vs CLE","51","468.5","-","-","-","30","-","300","1","-","-","-","-"
"222","A. Isabella","A. Isabella","WR","ARI","12","Ques","injury-status questionable","Final W 38-13 @ TEN","51","999.0","-","-","-","26","-","319","1","-","-","-","-"
"223","C. Uzomah","C. Uzomah","TE","CIN","10","Ques","injury-status questionable","Final W 27-24 vs MIN","51","999.0","-","-","-","24","-","267","2","-","-","-","-"
"224","T. Benson","T. Benson","WR","DET","9","","injury-status","Final L 33-41 vs SF","50","999.0","-","-","-","26","-","314","1","-","-","-","-"
"225","A. Collins","A. Collins","RB","SEA","9","","injury-status","Final W 28-16 @ IND","50","602.8","67","266","2","11","-","63","-","-","-","-","-"
"226","S. Gostkowski","S. Gostkowski","K","","","","injury-status","BYE","50","377.0","-","-","-","-","-","-","-","-","-","-","-"
"227","R. McCloud","R. McCloud","WR","PIT","7","","injury-status","Final W 23-16 @ BUF","50","355.7","4","32","-","29","-","222","2","-","-","-","-"
"228","K. Juszczyk","K. Juszczyk","RB","SF","6","","injury-status","Final W 41-33 @ DET","50","522.5","10","36","1","23","-","228","1","-","-","-","-"
"229","M. Boone","M. Boone","RB","DEN","11","","injury-status","Final W 27-13 @ NYG","49","999.0","73","309","2","5","-","40","-","-","-","-","-"
"230","T. Montgomery","T. Montgomery","RB","NO","6","","injury-status","Final W 38-3 vs GB","49","999.0","-","-","-","28","-","288","1","-","-","-","-"
"231","G. Swaim","G. Swaim","TE","TEN","13","Ques","injury-status questionable","Final L 13-38 vs ARI","48","999.0","-","-","-","26","-","233","2","-","-","-","-"
"232","T. Sherfield","T. Sherfield","WR","SF","6","","injury-status","Final W 41-33 @ DET","48","999.0","-","-","-","26","-","287","1","-","-","-","-"
"233","J. Darden","J. Darden","WR","TB","9","","injury-status","Final W 31-29 vs DAL","48","999.0","-","-","-","19","-","260","2","-","-","-","-"
"234","J. Richard","J. Richard","RB","LV","8","","injury-status","Final W 33-27 vs BAL","48","999.0","21","100","1","18","-","165","1","-","-","-","-"
"235","C. Hogan","C. Hogan","WR","","","","injury-status","BYE","47","999.0","-","-","-","20","-","254","2","-","-","-","-"
"236","K. Trask","K. Trask","QB","TB","9","","injury-status","Final W 31-29 vs DAL","47","999.0","3","18","-","-","-","-","-","75","122","814","4"
"237","D. Felton","D. Felton","RB","CLE","13","","injury-status","Final L 29-33 @ KC","47","999.0","9","34","-","26","-","249","1","-","-","-","-"
"238","C. Wilson","C. Wilson","WR","DAL","7","","injury-status","Final L 29-31 @ TB","47","999.0","-","-","-","21","-","248","2","-","-","-","-"
"239","L. Humphrey","L. Humphrey","WR","NO","6","","injury-status","Final W 38-3 vs GB","46","999.0","-","-","-","24","-","223","2","-","-","-","-"
"240","J. Hightower","J. Hightower","WR","PHI","14","","injury-status","Final W 32-6 @ ATL","46","550.2","1","5","-","22","-","283","1","-","-","-","-"
"241","J. O'Shaughnessy","J. O'Shaughnessy","TE","JAX","7","","injury-status","Final L 21-37 @ HOU","46","999.0","-","-","-","21","-","233","2","-","-","-","-"
"242","R. Seals-Jones","R. Seals-Jones","TE","WAS","9","Ques","injury-status questionable","Final L 16-20 vs LAC","46","259.0","-","-","-","21","-","231","2","-","-","-","-"
"243","P. Dorsett","P. Dorsett","WR","HOU","10","","injury-status","Final W 37-21 vs JAX","46","999.0","-","-","-","28","-","256","1","-","-","-","-"
"244","K. Vaughn","K. Vaughn","RB","TB","9","","injury-status","Final W 31-29 vs DAL","45","999.0","27","113","1","16","-","141","1","-","-","-","-"
"245","W. Snead","W. Snead","WR","CAR","13","","injury-status","Final W 19-14 vs NYJ","45","999.0","-","-","-","24","-","272","1","-","-","-","-"
"246","T. Kennedy","T. Kennedy","WR","DET","9","","injury-status","Final L 33-41 vs SF","45","999.0","-","-","-","27","-","256","1","-","-","-","-"
"247","R. James","R. James","WR","SF","6","","injury-status","Final W 41-33 @ DET","45","999.0","-","-","-","23","-","271","1","-","-","-","-"
"248","M. Glennon","M. Glennon","QB","NYG","10","","injury-status","Final L 13-27 vs DEN","44","682.2","-","-","-","-","-","-","-","86","140","783","4"
"249","A. Jeffery","A. Jeffery","WR","","","","injury-status","BYE","44","598.2","-","-","-","20","-","283","1","-","-","-","-"
"250","J. Wilkins","J. Wilkins","RB","TEN","13","","injury-status","Final L 13-38 vs ARI","44","999.0","57","248","1","12","-","71","-","-","-","-","-"
"251","K. Yeboah","K. Yeboah","TE","NYJ","6","IR","injury-status ir","Final L 14-19 @ CAR","44","999.0","-","-","-","18","-","227","2","-","-","-","-"
"252","M. Johnson","M. Johnson","WR","TEN","13","","injury-status","Final L 13-38 vs ARI","43","604.0","-","-","-","22","-","256","1","-","-","-","-"
"253","J. Proche","J. Proche","WR","BAL","8","","injury-status","Final L 27-33 @ LV","42","999.0","-","-","-","24","-","244","1","-","-","-","-"
"254","A. Humphries","A. Humphries","WR","WAS","9","","injury-status","Final L 16-20 vs LAC","42","999.0","-","-","-","23","-","248","1","-","-","-","-"
"255","L. Treadwell","L. Treadwell","WR","JAX","7","","injury-status","Final L 21-37 @ HOU","42","999.0","-","-","-","21","-","255","1","-","-","-","-"
"256","T. Siemian","T. Siemian","QB","NO","6","","injury-status","Final W 38-3 vs GB","42","999.0","-","-","-","-","-","-","-","61","94","623","5"
"257","W. Dissly","W. Dissly","TE","SEA","9","","injury-status","Final W 28-16 @ IND","42","999.0","-","-","-","24","-","236","1","-","-","-","-"
"258","D. Keene","D. Keene","TE","NE","14","Ques","injury-status questionable","Final L 16-17 vs MIA","41","999.0","-","-","-","26","-","224","1","-","-","-","-"
"259","R. Adams","R. Adams","WR","NYJ","6","","injury-status","Final L 14-19 @ CAR","41","679.1","-","-","-","22","-","241","1","-","-","-","-"
"260","C. Naggar","C. Naggar","K","DAL","7","","injury-status","Final L 29-31 @ TB","41","375.7","-","-","-","-","-","-","-","-","-","-","-"
"261","I. McKenzie","I. McKenzie","WR","BUF","7","","injury-status","Final L 16-23 vs PIT","41","999.0","-","-","-","22","-","236","1","-","-","-","-"
"262","J. Fromm","J. Fromm","QB","NYG","10","","injury-status","Final L 13-27 vs DEN","40","471.7","9","23","-","-","-","-","-","71","119","698","3"
"263","J. Smith","J. Smith","WR","NYJ","6","Ques","injury-status questionable","Final L 14-19 @ CAR","40","999.0","-","-","-","23","-","220","1","-","-","-","-"
"264","T. Austin","T. Austin","WR","JAX","7","","injury-status","Final L 21-37 @ HOU","39","999.0","11","56","-","20","-","178","1","-","-","-","-"
"265","C. Beebe","C. Beebe","WR","","","","injury-status","BYE","39","999.0","-","-","-","20","-","233","1","-","-","-","-"
"266","D. Funchess","D. Funchess","TE","","","","injury-status","BYE","39","999.0","-","-","-","15","-","193","2","-","-","-","-"
"267","J. Harris","J. Harris","WR","LAR","11","","injury-status","Final W 34-14 vs CHI","39","999.0","-","-","-","21","-","282","-","-","-","-","-"
"268","S. Sims","S. Sims","WR","PIT","7","Ques","injury-status questionable","Final W 23-16 @ BUF","39","999.0","-","-","-","20","-","225","1","-","-","-","-"
"269","D. Sample","D. Sample","TE","CIN","10","Ques","injury-status questionable","Final W 27-24 vs MIN","38","999.0","-","-","-","27","-","248","-","-","-","-","-"
"270","D. Gore","D. Gore","RB","KC","12","","injury-status","Final W 33-29 vs CLE","38","677.3","45","190","2","6","-","42","-","-","-","-","-"
"271","D. Watson","D. Watson","QB","HOU","10","PUP","injury-status pup","Final W 37-21 vs JAX","38","183.8","48","242","3","-","-","-","-","-","-","-","-"
"272","G. Tate","G. Tate","WR","","","","injury-status","BYE","38","999.0","-","-","-","19","-","225","1","-","-","-","-"
"273","J. Hollister","J. Hollister","TE","JAX","7","","injury-status","Final L 21-37 @ HOU","38","999.0","-","-","-","26","-","188","1","-","-","-","-"
"274","K. Ballage","K. Ballage","RB","PIT","7","","injury-status","Final W 23-16 @ BUF","37","999.0","39","171","1","12","-","79","-","-","-","-","-"
"275","J. Deguara","J. Deguara","TE","GB","13","","injury-status","Final L 3-38 @ NO","37","423.0","4","14","-","17","-","209","1","-","-","-","-"
"276","J. Fortson","J. Fortson","TE","KC","12","Ques","injury-status questionable","Final W 33-29 vs CLE","37","632.0","-","-","-","18","-","215","1","-","-","-","-"
"277","A. Shaheen","A. Shaheen","TE","MIA","14","","injury-status","Final W 17-16 @ NE","37","999.0","-","-","-","16","-","165","2","-","-","-","-"
"278","K. Stills","K. Stills","WR","NO","6","","injury-status","Final W 38-3 vs GB","36","999.0","-","-","-","16","-","224","1","-","-","-","-"
"279","J. Howard","J. Howard","RB","PHI","14","","injury-status","Final W 32-6 @ ATL","36","999.0","44","158","2","8","-","44","-","-","-","-","-"
"280","D. Pettis","D. Pettis","WR","NYG","10","","injury-status","Final L 13-27 vs DEN","36","999.0","4","22","-","16","-","199","1","-","-","-","-"
"281","J. Kumerow","J. Kumerow","WR","BUF","7","Ques","injury-status questionable","Final L 16-23 vs PIT","36","999.0","-","-","-","17","-","210","1","-","-","-","-"
"282","A. Wesley","A. Wesley","WR","ARI","12","","injury-status","Final W 38-13 @ TEN","35","646.0","-","-","-","19","-","198","1","-","-","-","-"
"283","J. Horsted","J. Horsted","TE","CHI","10","","injury-status","Final L 14-34 @ LAR","35","467.3","-","-","-","19","-","198","1","-","-","-","-"
"284","F. Darby","F. Darby","WR","ATL","6","","injury-status","Final L 6-32 vs PHI","35","999.0","-","-","-","16","-","212","1","-","-","-","-"
"285","E. St. Brown","E. St. Brown","WR","GB","13","Ques","injury-status questionable","Final L 3-38 @ NO","35","999.0","-","-","-","17","-","206","1","-","-","-","-"
"286","B. Maher","B. Maher","K","NO","6","","injury-status","Final W 38-3 vs GB","35","395.4","-","-","-","-","-","-","-","-","-","-","-"
"287","M. Sanu","M. Sanu","WR","SF","6","","injury-status","Final W 41-33 @ DET","35","479.7","-","-","-","18","-","199","1","-","-","-","-"
"288","D. Smythe","D. Smythe","TE","MIA","14","","injury-status","Final W 17-16 @ NE","35","999.0","-","-","-","20","-","188","1","-","-","-","-"
"289","J. Flacco","J. Flacco","QB","NYJ","6","","injury-status","Final L 14-19 @ CAR","35","462.7","2","12","-","-","-","-","-","57","94","613","3"
"290","N. Boyle","N. Boyle","TE","BAL","8","","injury-status","Final L 27-33 @ LV","34","999.0","-","-","-","22","-","169","1","-","-","-","-"
"291","S. Phillips","S. Phillips","RB","HOU","10","","injury-status","Final W 37-21 vs JAX","34","999.0","52","210","1","6","-","36","-","-","-","-","-"
"292","H. Long","H. Long","TE","MIA","14","","injury-status","Final W 17-16 @ NE","34","999.0","-","-","-","17","-","190","1","-","-","-","-"
"293","I. Thomas","I. Thomas","TE","CAR","13","","injury-status","Final W 19-14 vs NYJ","34","999.0","-","-","-","22","-","165","1","-","-","-","-"
"294","C. Blake","C. Blake","WR","ATL","6","","injury-status","Final L 6-32 vs PHI","33","999.0","-","-","-","17","-","189","1","-","-","-","-"
"295","A. Dulin","A. Dulin","WR","IND","14","Ques","injury-status questionable","Final L 16-28 vs SEA","33","999.0","-","-","-","18","-","182","1","-","-","-","-"
"296","J. Oliver","J. Oliver","TE","BAL","8","","injury-status","Final L 27-33 @ LV","33","999.0","-","-","-","17","-","187","1","-","-","-","-"
"297","R. Patterson","R. Patterson","K","DET","9","","injury-status","Final L 33-41 vs SF","33","999.0","-","-","-","-","-","-","-","-","-","-","-"
