"index","short_name","name","position","team","bye_week","injury_text","injury_class","game_status","points","stat_2","stat_3","stat_4","stat_5","stat_6","stat_7","stat_8","stat_9","stat_10","stat_11","stat_12"
"1931","J. Huesman","J. Huesman","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1932","B. Sims","B. Sims","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1933","T. Pope","T. Pope","RB","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1934","N. Truesdell","N. Truesdell","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1935","H. Binford","H. Binford","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1936","K. Thompson","K. Thompson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1937","D. Watford","D. Watford","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1938","S. Ficken","S. Ficken","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1939","E. Wallace","E. Wallace","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1940","M. Hall","M. Hall","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1941","G. Griffin","G. Griffin","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1942","R. Horn","R. Horn","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1943","K. Coleman","K. Coleman","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1944","R. Morris","R. Morris","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1945","M. McFarland","M. McFarland","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1946","J. Richard","J. Richard","RB","LV","8","","injury-status","Final L 10-22 @ LAC","-","-","-","-","-","-","-","-","-","-","-","-"
"1947","J. Simmons","J. Simmons","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1948","J. Mickens","J. Mickens","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1949","D. Williams","D. Williams","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1950","C. Ham","C. Ham","RB","MIN","6","IR","injury-status ir","Final W 28-6 @ NYG","11","2","10","1","5","6","35","-","-","-","-","-"
"1951","A. Rosas","A. Rosas","K","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1952","A. Ellis","A. Ellis","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1953","M. Tucker","M. Tucker","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1954","B. Brown-Dukes","B. Brown-Dukes","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1955","J. Brown","J. Brown","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1956","E. Penny","E. Penny","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1957","C. O'Neal","C. O'Neal","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1958","J. Vander Laan","J. Vander Laan","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1959","B. Shippen","B. Shippen","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1960","R. Mullaney","R. Mullaney","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1961","T. Jones","T. Jones","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1962","J. Holtz","J. Holtz","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1963","T. Carson","T. Carson","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1964","W. Ratelle","W. Ratelle","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1965","J. Cook","J. Cook","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1966","J. Perkins","J. Perkins","TE","NYJ","9","","injury-status","Final L 19-32 @ SF","-","-","-","-","-","-","-","-","-","-","-","-"
"1967","J. McKissic","J. McKissic","RB","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1968","V. Showers","V. Showers","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1969","R. Diggs","R. Diggs","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1970","M. Thomas","M. Thomas","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1971","M. Weiser","M. Weiser","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1972","Q. Hicks","Q. Hicks","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1973","S. Vainuku","S. Vainuku","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1974","J. Williams-Lambert","J. Williams-Lambert","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1975","T. Lewis","T. Lewis","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1976","D. Stewart","D. Stewart","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1977","K. Cartwright","K. Cartwright","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1978","P. Barber","P. Barber","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1979","M. Leak","M. Leak","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1980","C. Rogers","C. Rogers","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1981","A. Bonnet","A. Bonnet","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1982","M. Michel","M. Michel","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1983","B. Williams","B. Williams","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1984","C. Severin","C. Severin","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1985","J. Robinson","J. Robinson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1986","J. Jones","J. Jones","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1987","M. Mathews","M. Mathews","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1988","K. Maye","K. Maye","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1989","J. McGee","J. McGee","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1990","D. Williams","D. Williams","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1991","S. Scheu","S. Scheu","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1992","G. Allison","G. Allison","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1993","D. Cajuste","D. Cajuste","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1994","D. Griswold","D. Griswold","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1995","S. Anderson","S. Anderson","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1996","M. Bercovici","M. Bercovici","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1997","D. Foster","D. Foster","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1998","C. Brown","C. Brown","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1999","J. Holton","J. Holton","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2000","K. Garrett","K. Garrett","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2001","T. Bertolet","T. Bertolet","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2002","B. Braunecker","B. Braunecker","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2003","M. North","M. North","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2004","R. Martin","R. Martin","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2005","J. Stave","J. Stave","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2006","J. Ferguson","J. Ferguson","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2007","B. Hoyer","B. Hoyer","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2008","C. Jones","C. Jones","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2009","M. Johnson","M. Johnson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2010","C. Swain","C. Swain","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2011","J. Woodrum","J. Woodrum","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2012","J. Edelman","J. Edelman","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2013","M. McKay","M. McKay","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2014","D. Johnson","D. Johnson","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2015","B. Sandland","B. Sandland","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2016","K. Lawler","K. Lawler","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2017","K. Marshall","K. Marshall","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2018","D. Fuller","D. Fuller","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2019","D. Washington","D. Washington","RB","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2020","D. Lucien","D. Lucien","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2021","D. Jackson","D. Jackson","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2022","J. Driskel","J. Driskel","QB","WAS","12","","injury-status","Final L 20-37 @ TB","-","-","-","-","-","-","-","-","-","-","-","-"
"2023","C. Core","C. Core","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2024","D. Watt","D. Watt","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2025","D. Vitale","D. Vitale","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2026","K. Listenbee","K. Listenbee","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2027","J. Rudock","J. Rudock","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2028","N. Sudfeld","N. Sudfeld","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2029","J. Grant","J. Grant","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2030","J. Adams","J. Adams","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2031","M. Bohringer","M. Bohringer","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2032","T. Hemingway","T. Hemingway","TE","WAS","12","","injury-status","Final L 20-37 @ TB","-","-","-","-","-","-","-","-","-","-","-","-"
"2033","A. Janovich","A. Janovich","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2034","R. Fitzpatrick","R. Fitzpatrick","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2035","R. Higgins","R. Higgins","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2036","T. Davis","T. Davis","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2037","K. Hogan","K. Hogan","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2038","J. Williams","J. Williams","RB","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2039","P. Rivers","P. Rivers","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2040","W. Smallwood","W. Smallwood","RB","WAS","12","","injury-status","Final L 20-37 @ TB","-","-","-","-","-","-","-","-","-","-","-","-"
"2041","J. Howard","J. Howard","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2042","D. Washington","D. Washington","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2043","T. Sharpe","T. Sharpe","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2044","S. DeValve","S. DeValve","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2045","T. Ervin","T. Ervin","RB","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2046","P. Cooper","P. Cooper","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2047","B. Kaufusi","B. Kaufusi","TE","GB","5","","injury-status","Final L 29-34 @ PHI","-","-","-","-","-","-","-","-","-","-","-","-"
"2048","P. Perkins","P. Perkins","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2049","D. Booker","D. Booker","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2050","K. Dixon","K. Dixon","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2051","C. Kessler","C. Kessler","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2052","C. Prosise","C. Prosise","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2053","J. Doctson","J. Doctson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2054","C. Coleman","C. Coleman","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2055","P. Lynch","P. Lynch","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2056","W. Fuller","W. Fuller","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2057","L. Treadwell","L. Treadwell","WR","IND","11","","injury-status","Final L 27-29 vs HOU","-","-","-","-","-","-","-","-","-","-","-","-"
"2058","X. Rush","X. Rush","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2059","A. Dable","A. Dable","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2060","M. Slater","M. Slater","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2061","J. Johnson","J. Johnson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2062","C. Manhertz","C. Manhertz","TE","NYG","14","","injury-status","Final L 6-28 vs MIN","11","-","-","-","3","4","30","1","-","-","-","-"
"2063","G. Sinclair","G. Sinclair","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2064","R. Travis","R. Travis","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2065","M. Lengel","M. Lengel","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2066","M. Wile","M. Wile","P, K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2067","B. Cottom","B. Cottom","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2068","M. LaCosse","M. LaCosse","TE","NE","14","","injury-status","Final W 16-10 @ CIN","-","-","-","-","-","-","-","-","-","-","-","-"
"2069","D. Lawrence","D. Lawrence","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2070","D. Foxx","D. Foxx","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2071","B. Vogler","B. Vogler","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2072","R. Smith","R. Smith","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2073","D. Brees","D. Brees","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2074","Z. Laskey","Z. Laskey","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2075","D. Walker","D. Walker","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2076","K. Cook","K. Cook","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
