"index","short_name","name","position","team","bye_week","injury_text","injury_class","game_status","points","stat_2","stat_3","stat_4","stat_5","stat_6","stat_7","stat_8","stat_9","stat_10","stat_11","stat_12","stat_13"
"875","J. Imatorbhebhe","J. Imatorbhebhe","WR","","","","injury-status","BYE","-","662.7","-","-","-","-","-","-","-","-","-","-","-"
"876","T. Black","T. Black","WR","","","","injury-status","BYE","-","679.2","-","-","-","-","-","-","-","-","-","-","-"
"877","S. Buechele","S. Buechele","QB","BUF","7","","injury-status","Sun 8:20 PMvs BAL","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"878","D. Stoner","D. Stoner","WR","","","","injury-status","BYE","-","615.5","-","-","-","-","-","-","-","-","-","-","-"
"879","T. Ragas","T. Ragas","RB","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"880","M. Bushman","M. Bushman","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"881","G. Groshek","G. Groshek","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"882","R. Lees","R. Lees","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"883","P. Wells","P. Wells","TE","","","","injury-status","BYE","-","679.7","-","-","-","-","-","-","-","-","-","-","-"
"884","C. Hill","C. Hill","QB","","","","injury-status","BYE","-","689.0","-","-","-","-","-","-","-","-","-","-","-"
"885","J. Raine","J. Raine","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"886","T. Walker","T. Walker","WR","","","","injury-status","BYE","-","647.0","-","-","-","-","-","-","-","-","-","-","-"
"887","T. Poljan","T. Poljan","TE","","","","injury-status","BYE","-","679.8","-","-","-","-","-","-","-","-","-","-","-"
"888","J. Borregales","J. Borregales","K","","","","injury-status","BYE","-","348.3","-","-","-","-","-","-","-","-","-","-","-"
"889","T. Simmons","T. Simmons","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"890","C. Johnson","C. Johnson","WR","","","","injury-status","BYE","-","627.1","-","-","-","-","-","-","-","-","-","-","-"
"891","C. Wedington","C. Wedington","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"892","B. Emmons","B. Emmons","RB","","","","injury-status","BYE","-","288.5","-","-","-","-","-","-","-","-","-","-","-"
"893","T. Grimes","T. Grimes","WR","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"894","M. Strachan","M. Strachan","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"895","Z. Davidson","Z. Davidson","TE","","","","injury-status","BYE","-","686.0","-","-","-","-","-","-","-","-","-","-","-"
"896","N. Ralston","N. Ralston","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"897","H. Kampmoyer","H. Kampmoyer","TE","","","","injury-status","BYE","-","676.0","-","-","-","-","-","-","-","-","-","-","-"
"898","E. Stove","E. Stove","WR","","","","injury-status","BYE","-","641.0","-","-","-","-","-","-","-","-","-","-","-"
"899","A. Kessman","A. Kessman","K","CAR","14","","injury-status","Sun 1:00 PM@ JAX","-","687.6","-","-","-","-","-","-","-","-","-","-","-"
"900","C. Tucker","C. Tucker","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"901","A. Rose","A. Rose","RB","","","","injury-status","BYE","-","432.3","-","-","-","-","-","-","-","-","-","-","-"
"902","L. Akers","L. Akers","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"903","D. Soehner","D. Soehner","TE","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"904","S. Scott","S. Scott","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"905","B. Moore","B. Moore","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"906","R. Bussey","R. Bussey","WR","","","","injury-status","BYE","-","685.8","-","-","-","-","-","-","-","-","-","-","-"
"907","I. McKoy","I. McKoy","WR","","","","injury-status","BYE","-","558.0","-","-","-","-","-","-","-","-","-","-","-"
"908","R. Rivers","R. Rivers","QB","","","","injury-status","BYE","-","689.2","-","-","-","-","-","-","-","-","-","-","-"
"909","D. Mills","D. Mills","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"910","J. McKinley","J. McKinley","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"911","B. Gaither","B. Gaither","WR","","","","injury-status","BYE","-","590.0","-","-","-","-","-","-","-","-","-","-","-"
"912","D. Lewis","D. Lewis","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"913","J. Haydel","J. Haydel","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"914","M. Stokke","M. Stokke","RB","CAR","14","","injury-status","Sun 1:00 PM@ JAX","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"915","S. Brown","S. Brown","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"916","B. Smith","B. Smith","WR","NYJ","9","","injury-status","Sun 1:00 PMvs PIT","-","551.0","-","-","-","-","-","-","-","-","-","-","-"
"917","A. Lynn","A. Lynn","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"918","J. Hardy","J. Hardy","RB","","","","injury-status","BYE","-","679.0","-","-","-","-","-","-","-","-","-","-","-"
"919","T. Vasher","T. Vasher","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"920","O. Mitchell","O. Mitchell","WR","","","Ques","injury-status questionable","BYE","-","637.0","-","-","-","-","-","-","-","-","-","-","-"
"921","N. Eubanks","N. Eubanks","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"922","B. Knox","B. Knox","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"923","B. Haubeil","B. Haubeil","K","","","","injury-status","BYE","-","282.0","-","-","-","-","-","-","-","-","-","-","-"
"924","M. Forristall","M. Forristall","TE","","","Ques","injury-status questionable","BYE","-","356.2","-","-","-","-","-","-","-","-","-","-","-"
"925","T. Carter","T. Carter","RB","","","","injury-status","BYE","-","561.5","-","-","-","-","-","-","-","-","-","-","-"
"926","S. Harrington","S. Harrington","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"927","S. Fehoko","S. Fehoko","WR","ARI","8","","injury-status","Sun 1:00 PM@ NO","-","584.3","-","-","-","-","-","-","-","-","-","-","-"
"928","B. Mason","B. Mason","TE","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"929","C. Evans","C. Evans","RB","","","","injury-status","BYE","-","609.5","-","-","-","-","-","-","-","-","-","-","-"
"930","R. McMath","R. McMath","WR","","","","injury-status","BYE","-","609.0","-","-","-","-","-","-","-","-","-","-","-"
"931","J. Camp","J. Camp","WR","","","","injury-status","BYE","-","636.0","-","-","-","-","-","-","-","-","-","-","-"
"932","J. Funk","J. Funk","RB","","","","injury-status","BYE","-","625.1","-","-","-","-","-","-","-","-","-","-","-"
"933","B. Skowronek","B. Skowronek","WR","PIT","5","","injury-status","Sun 1:00 PM@ NYJ","-","699.3","-","-","-","-","-","-","-","-","-","-","-"
"934","K. Baker","K. Baker","WR","","","","injury-status","BYE","-","679.0","-","-","-","-","-","-","-","-","-","-","-"
"935","D. Milne","D. Milne","WR","","","","injury-status","BYE","-","671.5","-","-","-","-","-","-","-","-","-","-","-"
"936","S. Hauschka","S. Hauschka","K","","","","injury-status","BYE","-","377.1","-","-","-","-","-","-","-","-","-","-","-"
"937","A. Trammell","A. Trammell","WR","JAX","8","","injury-status","Sun 1:00 PMvs CAR","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"938","A. Nunn","A. Nunn","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"939","C. Huntley","C. Huntley","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"940","C. Angeline","C. Angeline","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"941","B. Labelle","B. Labelle","TE","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"942","J. Pederson","J. Pederson","TE","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"943","D. Fitzpatrick","D. Fitzpatrick","WR","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"944","K. Nwangwu","K. Nwangwu","RB","NYJ","9","","injury-status","Sun 1:00 PMvs PIT","-","654.0","-","-","-","-","-","-","-","-","-","-","-"
"945","J. Darden","J. Darden","WR","","","","injury-status","BYE","-","634.8","-","-","-","-","-","-","-","-","-","-","-"
"946","J. Harris","J. Harris","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"947","C. Williams","C. Williams","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"948","D. Roberson","D. Roberson","WR","","","","injury-status","BYE","-","541.0","-","-","-","-","-","-","-","-","-","-","-"
"949","S. Reyes","S. Reyes","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"950","M. Sexton","M. Sexton","WR","","","","injury-status","BYE","-","587.6","-","-","-","-","-","-","-","-","-","-","-"
"951","M. Simon","M. Simon","WR","CAR","14","","injury-status","Sun 1:00 PM@ JAX","-","396.0","-","-","-","-","-","-","-","-","-","-","-"
"952","M. Ammendola","M. Ammendola","K, P","","","","injury-status","BYE","-","361.3","-","-","-","-","-","-","-","-","-","-","-"
"953","K. Locksley","K. Locksley","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"954","D. Clark","D. Clark","RB","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"955","J. Adams","J. Adams","WR","","","","injury-status","BYE","-","593.0","-","-","-","-","-","-","-","-","-","-","-"
"956","D. Felton","D. Felton","RB","","","","injury-status","BYE","-","658.5","-","-","-","-","-","-","-","-","-","-","-"
"957","K. Toney","K. Toney","WR","","","","injury-status","BYE","-","687.1","-","-","-","-","-","-","-","-","-","-","-"
"958","K. Trask","K. Trask","QB","","","","injury-status","BYE","-","680.0","-","-","-","-","-","-","-","-","-","-","-"
"959","S. Smith","S. Smith","WR","","","Sus","injury-status sus","BYE","-","683.9","-","-","-","-","-","-","-","-","-","-","-"
"960","R. Moore","R. Moore","WR","MIN","6","IR","injury-status ir","Mon 8:15 PM@ CHI","-","695.2","-","-","-","-","-","-","-","-","-","-","-"
"961","J. Jefferson","J. Jefferson","RB","","","","injury-status","BYE","-","486.4","-","-","-","-","-","-","-","-","-","-","-"
"962","K. Yeboah","K. Yeboah","TE","DET","8","IR","injury-status ir","Sun 4:25 PM@ GB","-","458.5","-","-","-","-","-","-","-","-","-","-","-"
"963","I. Book","I. Book","QB","","","","injury-status","BYE","-","652.0","-","-","-","-","-","-","-","-","-","-","-"
"964","D. Newsome","D. Newsome","WR","","","","injury-status","BYE","-","672.1","-","-","-","-","-","-","-","-","-","-","-"
"965","B. Eagles","B. Eagles","WR","","","","injury-status","BYE","-","604.2","-","-","-","-","-","-","-","-","-","-","-"
"966","S. Ehlinger","S. Ehlinger","QB","DEN","12","","injury-status","Sun 4:05 PMvs TEN","-","407.2","-","-","-","-","-","-","-","-","-","-","-"
"967","J. Ausbon","J. Ausbon","WR","","","","injury-status","BYE","-","634.0","-","-","-","-","-","-","-","-","-","-","-"
"968","K. Mond","K. Mond","QB","","","","injury-status","BYE","-","514.0","-","-","-","-","-","-","-","-","-","-","-"
"969","K. McClain","K. McClain","WR","","","","injury-status","BYE","-","613.0","-","-","-","-","-","-","-","-","-","-","-"
"970","A. Watkins","A. Watkins","WR","","","","injury-status","BYE","-","689.0","-","-","-","-","-","-","-","-","-","-","-"
"971","M. Mitchell","M. Mitchell","WR","","","","injury-status","BYE","-","632.0","-","-","-","-","-","-","-","-","-","-","-"
"972","S. Surratt","S. Surratt","TE","","","Ques","injury-status questionable","BYE","-","629.2","-","-","-","-","-","-","-","-","-","-","-"
"973","L. Rountree","L. Rountree","RB","","","","injury-status","BYE","-","665.0","-","-","-","-","-","-","-","-","-","-","-"
"974","D. Hazelton","D. Hazelton","WR","","","","injury-status","BYE","-","599.0","-","-","-","-","-","-","-","-","-","-","-"
"975","K. Hill","K. Hill","RB","","","","injury-status","BYE","-","439.1","-","-","-","-","-","-","-","-","-","-","-"
"976","B. Jordan","B. Jordan","TE","HOU","6","IR","injury-status ir","Sun 4:25 PM@ LAR","-","324.5","-","-","-","-","-","-","-","-","-","-","-"
"977","T. Marshall","T. Marshall","WR","PHI","9","","injury-status","Thu 8:20 PMvs DAL","-","608.0","-","-","-","-","-","-","-","-","-","-","-"
"978","J. Hawkins","J. Hawkins","RB","","","","injury-status","BYE","-","422.8","-","-","-","-","-","-","-","-","-","-","-"
"979","P. Williams","P. Williams","RB","","","","injury-status","BYE","-","475.1","-","-","-","-","-","-","-","-","-","-","-"
"980","W. Philyor","W. Philyor","WR","","","","injury-status","BYE","-","683.8","-","-","-","-","-","-","-","-","-","-","-"
"981","M. Stevenson","M. Stevenson","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"982","J. Newman","J. Newman","QB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"983","T. McKitty","T. McKitty","TE","","","","injury-status","BYE","-","690.5","-","-","-","-","-","-","-","-","-","-","-"
"984","B. Proehl","B. Proehl","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"985","D. Jackson","D. Jackson","RB","","","","injury-status","BYE","-","482.3","-","-","-","-","-","-","-","-","-","-","-"
"986","W. Jackson","W. Jackson","WR","","","Ques","injury-status questionable","BYE","-","339.0","-","-","-","-","-","-","-","-","-","-","-"
"987","C. Marable","C. Marable","RB","","","","injury-status","BYE","-","619.0","-","-","-","-","-","-","-","-","-","-","-"
"988","T. Vaughns","T. Vaughns","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"989","T. Nixon","T. Nixon","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"990","M. Williams","M. Williams","WR","","","","injury-status","BYE","-","527.0","-","-","-","-","-","-","-","-","-","-","-"
"991","C. Powell","C. Powell","WR","","","","injury-status","BYE","-","550.8","-","-","-","-","-","-","-","-","-","-","-"
"992","A. Rodgers","A. Rodgers","WR","","","","injury-status","BYE","-","579.8","-","-","-","-","-","-","-","-","-","-","-"
"993","G. Doaks","G. Doaks","RB","","","","injury-status","BYE","-","621.0","-","-","-","-","-","-","-","-","-","-","-"
"994","J. Patterson","J. Patterson","RB","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"995","S. Williams","S. Williams","WR","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"996","A. Schwartz","A. Schwartz","WR","","","Ques","injury-status questionable","BYE","-","696.5","-","-","-","-","-","-","-","-","-","-","-"
"997","R. Boyd","R. Boyd","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"998","F. Franks","F. Franks","TE","ATL","5","","injury-status","Sun 1:00 PMvs TB","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"999","F. Darby","F. Darby","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1000","G. Brightwell","G. Brightwell","RB","CIN","10","","injury-status","Sun 1:00 PM@ CLE","-","538.8","-","-","-","-","-","-","-","-","-","-","-"
"1001","H. Thedford","H. Thedford","TE","","","","injury-status","BYE","-","606.3","-","-","-","-","-","-","-","-","-","-","-"
"1002","C. Blair","C. Blair","WR","ATL","5","","injury-status","Sun 1:00 PMvs TB","-","534.0","-","-","-","-","-","-","-","-","-","-","-"
"1003","T. Russolino","T. Russolino","K","","","","injury-status","BYE","-","311.0","-","-","-","-","-","-","-","-","-","-","-"
"1004","S. Castillo","S. Castillo","K","","","","injury-status","BYE","-","675.9","-","-","-","-","-","-","-","-","-","-","-"
"1005","C. Davis","C. Davis","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1006","D. Dafney","D. Dafney","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1007","P. Quessenberry","P. Quessenberry","TE","","","","injury-status","BYE","-","698.0","-","-","-","-","-","-","-","-","-","-","-"
"1008","F. Green","F. Green","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1009","C. Harrell","C. Harrell","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1010","N. Maxwell","N. Maxwell","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
